geneNames	GSM610737	GSM610738	GSM435828	GSM435833	GSM610718	GSM610690	GSM435823	GSM435824	GSM435825	GSM435826	GSM435827	GSM610691	GSM435821	GSM435822	GSM610695	GSM610696	GSM610717
LINGO1-AS1	0.155760871	0.182621591	0.620497801	0.180623679	0.446978267	0.525526591	0.953770888	0.414297951	0.089853729	0.148777387	0.193949225	0.158350474	0.276497596	0.146880468	0.124838617	0.227684203	0.119391887
LINGO1-AS2	0.532449368	0.132084478	0.544146597	0.683593895	0.493242633	0.045184546	0	0.003284399	0.115879545	0.328523532	0.180211993	0.015445284	0.255613756	0.440967433	0.095153397	0.142506987	0.264979596
LINGO2	24.8439965	10.38432692	23.41318017	22.96214356	19.55522747	4.393025583	8.008109475	7.130708945	5.338647228	5.944894959	4.729672456	11.59966999	11.98269835	10.147571	11.63771816	8.73367714	10.70085171
LINGO4	0.461606114	1.042755272	1.126723036	1.405026754	0.869793425	1.152418648	0.666155553	3.1590589	2.00795991	1.227554657	6.540022425	6.12318898	2.062367376	2.005616073	9.115504586	3.856524271	1.638714845
LIPA	23.15676745	12.75469524	3.982851844	17.22554837	12.08069271	35.28480393	8.322301386	44.8652258	51.96379534	37.81898193	45.81037256	36.11872894	19.55958997	45.28193147	36.09581456	36.93518608	16.34703097
LIPC	49.38718155	62.02569966	77.85945192	81.89148184	109.2580206	161.6585376	84.89102189	120.9623194	116.5581778	161.9697428	94.45947155	191.4815268	269.2088216	169.4661338	116.9910222	93.49507265	144.9225402
LIPC-AS1	0.55102719	-0.134279673	0.544182427	0.138366285	-0.020200343	-0.005847331	0.793620742	0.255600796	0.107511261	0.360569459	0.640585511	0.030858425	0.323277431	0.0222913	0.169338056	0.054846712	0.212132102
LIPE	9.830372091	5.411479194	10.98249354	12.73436455	14.94834859	8.796902548	11.17148976	9.788820675	10.03635836	10.54835199	9.04160726	7.916113295	7.172106657	7.084700009	7.926697079	7.561914801	11.32533118
LIPF	-0.049080138	0.323408287	1.250519545	0.567833272	1.438084668	0.228223396	0.637896548	0.346947802	0.355380471	0.14922973	0.321528733	0.457745862	0.631953537	0.43742483	0.218782437	0.271867214	0.160209363
LIPG	12.4096093	5.027714874	4.679136691	13.64802597	4.812062126	9.373819675	5.980144767	8.347515168	11.51190679	8.634325526	9.144141874	20.94450871	8.372120115	11.77777219	4.402789446	13.88876641	7.803895976
LIPH	0.938499592	0.676330894	1.200200933	0.628469073	0.561144175	1.203453628	0.488626892	1.026800132	1.044616964	1.199475326	1.044611334	0.462068653	0.439676941	0.455352588	0.596669323	0.351814758	0.275006896
LIPI	0.318348743	0.162465869	0.262852335	-0.005846724	0.572977577	0.212367758	0.814302756	0.214836145	0.042793397	-0.009162046	0.123233154	0.277391279	-0.068215529	0.134529888	0.156947466	0.158835279	0.080628234
LIPJ	0.621381578	0.220122581	0.248517943	0.524940844	0.663341598	0.053275871	-0.30793757	0.399296727	0.216424886	0.207762042	0.201839355	0.024124093	-0.049187938	0.198509297	0.21382615	0.298292691	0.051832505
LIPM	0.148957906	0.052593007	0.007740136	0.583058056	0.164749203	0.477499253	0.174934599	0.331932851	0.295729405	0.42195354	0.523196123	0.114075641	0.380486373	0.096108289	0.060576236	0.070689579	0.096335039
LIPT1	2.68439666	2.572513586	1.171542688	3.606246762	1.81234316	2.016019661	0.368806424	1.610113753	2.611786023	1.470620081	1.801489087	3.746312682	2.262705059	3.623382222	4.337753472	3.516395785	1.823874123
LITAF	25.86041559	58.33421714	48.84372752	79.43917954	45.33153272	54.74424719	17.88190283	55.78224023	70.13659701	54.963788	22.34857389	35.81429729	31.00148484	66.62658569	46.8436317	48.98913023	24.35099302
LIX1	0.083498493	0.626302007	0.980093582	0.846501637	1.265576306	0.41591043	0.802162227	0.676513995	0.58659867	0.296620114	0.424130676	0.639827067	0.860230746	0.460273353	0.487945096	0.640370744	0.322498496
LL22NC03-63E9.3	207.6303197	300.8994511	251.4160522	174.6160169	260.9439907	319.6718644	752.5208418	413.9441014	356.2981871	416.8037562	350.4590122	431.5992104	484.3048967	335.7420352	268.4109823	289.3985704	533.2284219
LL22NC03-75H12.2	0.224357503	0.242588962	0.500719424	0.329279421	0.892859752	0.202288092	0.282629283	0.209101618	0.244284332	0.246565959	0.153710176	0.353106272	0.462312545	0.376198682	0.175599964	0.154217096	0.168244074
LLGL1	1.074986148	0.220004396	1.066629665	1.263461621	1.291704591	0.72503932	0.523238961	0.65516845	0.695816517	0.904748557	0.430535374	0.760835964	0.3617491	0.144079283	0.289842664	0.643850662	0.21686744
LLGL2	40.27274596	37.52854255	29.48008094	47.36998199	20.40082631	32.09261743	12.01875503	26.08055874	27.12095282	27.68128405	33.00390969	49.97605615	44.64120823	35.32727527	50.69616524	38.08643822	35.08330795
LLPH	4.53172373	5.903406374	3.867800135	6.623711015	4.742881317	1.508837599	2.675597798	1.343996723	1.931783641	1.854848969	2.070450617	4.731740889	3.026145442	5.863245416	3.563553638	3.246197662	2.190475928
LMAN1	0.747471837	0.837687956	1.292255649	0.533876422	0.667850132	0.852827403	0.578747737	1.10089184	0.926495943	0.868959453	0.956487481	0.127883586	0.340262677	0.215878825	0.394549787	0.287480934	0.390426245
LMAN1L	4.357883819	2.59065825	3.665390344	3.620901781	3.45680415	3.562280803	4.487001823	2.865679886	2.874985554	3.500445267	2.40627759	3.122448102	3.157306879	3.378948074	3.16352127	3.027042069	3.185013921
LMAN2	6.596971613	14.73593206	4.593844846	6.088943365	4.079248568	5.280891988	3.223012096	7.323228528	12.26021168	7.739105818	5.659187265	13.65134578	7.922254182	14.21037093	27.30322244	17.89450512	6.670374472
LMAN2L	5.307469589	3.858177002	4.255784903	6.568542596	3.342365639	4.792021981	4.143792859	6.143335573	7.795291607	6.678589378	5.062389811	4.687500173	6.416993368	6.420788296	5.942390767	5.983411283	4.225130553
LMBR1	1.924459784	2.362087294	2.123148571	2.578206039	1.010906739	2.415227552	1.264700289	2.178880654	3.617789731	3.52500519	1.737035548	2.115481076	2.417093777	2.820527988	1.588991252	2.481310104	1.743571477
LMBR1L	2.770565739	3.617383805	2.363508178	2.023742685	2.08357724	2.966635668	0.567828134	2.190541185	4.525020236	3.329474704	3.19668087	1.934817384	4.180733662	2.871521242	3.837649801	4.391418074	2.25527273
LMBRD1	38.09228066	51.24378665	30.05296294	68.38391191	29.02334268	37.01967092	22.18508674	41.61280158	42.23950073	30.87260826	29.13106326	50.4490404	35.49294418	44.83988613	48.15033404	47.13019517	33.16419662
LMBRD2	0.241222941	0.522105771	0.497928844	0.280749483	0.455004408	0.368706414	0.638990508	0.114471877	0.114330425	0.099989305	0.116919594	0.062738241	0.40611952	0.530187288	0.118869066	0.194608469	0.175392616
LMCD1	116.6973709	86.121116	130.4568556	97.40817335	131.4664916	54.42233782	61.25891472	71.79897983	76.10338195	72.48536291	53.75968009	105.8687197	117.3331477	72.47684897	76.28348664	68.0698351	94.42549575
LMCD1-AS1	0.239992212	0.103413318	0.101054196	0.60319975	-0.240966727	0.302892805	0.203107626	0.417454929	0.232829105	0.274339736	0.486668796	0.235496832	0.206139575	0.194615554	0.24617694	0.274333121	0.355148367
LMF1	2.854030428	2.086753323	2.424184851	1.637286013	1.345381882	2.256912137	3.726176382	3.073364893	4.66740953	4.631238628	2.331677377	2.724990239	5.209315659	3.797030589	3.939583083	3.947465573	5.238496412
LMF1-AS1	34.39218198	33.4413286	34.15283273	31.05032467	29.82365534	29.06125819	39.98273858	29.49873646	32.17148852	37.1070241	29.39681286	48.61300367	46.93263913	45.00056686	47.78321914	45.37730652	48.95576445
LMF2	18.42597896	16.28645791	19.46838748	12.24415278	13.42575477	13.92486624	11.37334822	11.6194922	14.66587989	19.87453962	13.67639526	9.958314583	17.2920557	12.94141273	14.35420241	17.44625208	21.41710104
LMLN	0.682538547	0.326548233	0.916401332	0.087978224	0.691253512	0.706386188	0.522957785	0.539751518	0.302591525	0.147246651	0.397183783	0.113394222	0.273008391	0.321245827	0.307011251	0.092495095	0.342003001
LMNA	14.28390896	13.79806273	12.62892428	8.61771805	5.855442397	6.850264121	16.69556733	7.295329482	8.221385804	10.86410544	5.427540955	5.774587905	9.215206985	8.922461882	7.20604634	7.743344269	15.1871851
LMNB1	-0.004763968	0.1599193	0.281192039	0.277853306	0.75327545	0.321779045	0.831408719	0.226086404	0.191742883	0.554053955	0.05578191	0.199336821	0.528379011	0.208401611	0.199193497	0.235957325	0.333495668
LMNB2	0.903635038	1.257438707	2.226113562	1.761912684	1.977615461	0.808630719	1.713829407	0.588246044	1.21704298	1.351941804	0.819516109	1.892928261	1.750836192	1.454780897	1.570491329	1.381195846	1.675916049
LMNTD1	1.297074194	1.091583417	1.475648466	1.446500284	1.295486932	2.206202929	1.912971084	2.199295978	2.227336396	2.11748787	2.002455425	1.444859328	0.780645239	0.854563312	1.419721764	1.186643478	1.471092706
LMO1	3.161697878	2.32701691	3.117352602	3.09836427	3.586090994	4.389442206	3.394121709	3.052338526	3.392116964	3.906615951	3.637079342	2.500205284	2.06320889	2.452407393	1.978235044	2.136038699	3.088755576
LMO2	4.868051758	2.010237778	1.258018	0.389985378	4.249570112	7.364730353	5.008005127	9.330343617	12.32004116	8.331932758	7.567978663	12.98491076	15.44807882	16.31514819	14.09738103	17.49305511	9.493193342
LMO3	0.869633437	0.10441605	-0.097661871	0.249727395	1.565516314	0.495950304	0.719681105	0.132497111	0.215431603	0.460718312	0.421891041	0.258472145	0.294932591	0.274425713	0.27520875	0.177903862	0.215020687
LMO4	19.19465354	25.01547945	8.832500562	17.84166866	19.23718401	15.37180589	5.087053159	16.31482536	21.08521302	13.86159962	10.1432499	17.90079254	23.83433291	29.86852703	32.69747685	23.41684584	13.1052715
LMO7	4.09221756	6.452420344	2.614909088	5.223979511	2.46358606	2.690052132	2.159881092	2.703163688	2.910730531	2.477625169	1.803960586	5.030352414	4.767452527	6.969827706	5.36964414	6.680062065	4.3422773
LMO7-AS1	3.935957006	2.964352794	6.494874101	5.39059473	5.665883644	4.387296874	3.161273472	4.345532438	3.509528565	4.356270747	4.86690026	2.737904134	3.1467474	2.339207925	2.472012335	2.242952719	5.061457524
LMOD1	40.6994148	71.8098877	21.30723078	12.5656151	54.71365604	46.87150763	6.835925771	29.78441153	7.667345566	33.64831194	19.9374267	48.59621813	16.96885935	25.98846556	21.34530512	48.5963615	11.7313517
LMOD2	0.592696211	-0.120140301	0.700899281	0.544611242	0.710815722	3.196195243	0.646302318	0.732677248	0.040227339	0.442394221	0.033541298	0.242887835	0.145601899	2.136082935	0.146743481	-0.101554662	0.312041892
LMOD3	0.317888422	0.310830802	0.372007784	0.100995609	0.184970531	1.157629744	0.562556532	0.283442069	0.255689894	0.831230782	0.52775076	0.212431794	0.231740391	0.518781668	0.101392303	0.188409891	0.141884797
LMTK2	0.726677139	0.543806173	0.627805861	0.47281192	0.281114109	0.762567419	1.029138646	0.610462811	0.600104012	0.774341834	0.532781182	0.223965398	0.438311172	0.304244488	0.107576758	0.218942183	0.297069366
LMTK3	0.261107813	0.210154819	0.68990944	0.768351221	1.107417534	0.128859921	0.253453521	-0.077936125	0.092553185	0.192671727	0.195557337	-0.100470614	0.459885913	0.322257412	0.166100878	0.086585454	0.656631737
LMX1B	-0.005086974	0.15636088	0.322158133	-0.000794513	0.36271137	0.415432736	0.90733358	0.161066725	0.387841967	0.550471549	0.380134715	0.026292883	0.194635675	0.688385953	0.125721363	0.226595257	0.328634745
LNP1	0.093249077	1.180483534	0.445764599	0.275042319	0.34866492	0.703185565	0.283913942	1.319945792	2.29787214	1.05715492	0.720345422	1.566218106	1.810695583	1.34185873	2.780759647	2.193980157	0.266454745
LNPEP	1.342699967	1.364624819	0.640851401	1.304663925	0.787123363	1.078586522	0.965132499	0.933197944	0.811742255	0.823495582	0.687065558	1.003786509	0.886839855	1.038967415	0.675121661	1.047284046	1.251188089
LNPK	0.452981844	0.688579385	0.486731748	0.694951723	0.472045931	0.426593961	0.225463571	0.541792482	0.536343418	0.341778869	0.216569099	0.179182632	0.275071633	0.689512972	0.501596406	0.900853299	0.364177395
LNX1	4.302025054	1.831795423	2.866392901	3.28979255	2.244464662	3.659582302	7.853613829	6.737747491	4.578946984	4.263516154	2.511870566	5.698460471	6.342093165	7.723481793	8.671683286	4.750278731	8.378686046
LNX1-AS2	0.489103118	0.389888086	0.608845268	0.170196917	0.511465622	0.409673931	0.36444733	0.599723971	0.734492618	0.369873753	0.50315496	0.175873442	0.432089246	0.419852163	0.310322857	0.17918518	0.144797109
LNX2	10.43820333	14.79778058	5.966059886	19.49332168	9.902903905	9.031971479	7.223870868	9.374321955	8.31756596	5.360704542	5.33061526	9.071584274	6.303863188	11.3551666	6.592274057	7.605558229	5.818277903
LOC100049716	4.264812921	3.1093513	4.455845324	5.829500161	5.445912774	3.047624209	5.259812835	3.865249232	4.23679988	3.989473669	3.905056701	4.849724021	6.946574392	4.785795219	3.697820568	3.114347362	6.6371068
LOC100125918	0.384831863	0.28604974	0.325361996	0.61708644	0.670082665	-0.001556875	0.047976649	0.398949403	0.24251802	0.200557999	6.52053901	0.198472253	0.134078746	0.300887533	0.226657735	0.293026573	0.382797291
LOC100126784	0.946206974	2.052753652	2.774938174	4.132643336	1.87427704	0.564305547	2.904931967	0.619370884	1.005861071	0.717444497	0.495703461	1.75211111	1.098645297	0.851335011	0.743603886	0.977207174	1.368882235
LOC100127910	0.872622223	0.161403508	1.032982872	0.162787225	1.203298814	1.044112087	0.783581655	0.701495283	0.267707549	0.54567864	0.222848614	0.57115162	0.039964657	0.80001609	0.501002488	0.410553755	0.397087665
LOC100127938	0.428020365	0.128769708	0.553956835	-0.013434812	0.315597345	-0.015362741	0.590691319	0.25911827	0.437388388	0.289175963	0.401391306	0.144744362	0.021360386	0.327184181	0.199221227	0.114580066	0.480443427
LOC100127947	4.185864161	1.758939163	4.973635623	3.30643097	4.887856599	2.289891542	4.149512842	1.935836361	2.033759825	2.431264649	2.281518287	3.903939042	3.187124338	2.736546544	2.816075802	2.428980659	3.209111462
LOC100127972	78.99657102	54.00849244	89.94932554	77.20310569	76.18855053	60.74871326	58.16674327	67.36011008	85.06521933	81.57412224	51.65808329	67.77400883	67.85607903	63.98794837	83.0773856	53.04109041	67.93193175
LOC100128006	0.098118811	0.268794719	0.529670638	0.414385521	0.050104601	0.207027595	0.287334784	0.44907559	0.054503534	0.267988743	0.395623514	0.11943195	-0.036073555	0.056413926	0.091340893	-0.033372078	0.250187
LOC100128079	0.175664071	0.30656082	0.579809746	0.443905276	0.253053434	0.518493453	0.855969204	-0.048880257	0.21914888	0.515035967	0.260315681	0.442350173	0.787747056	0.373965844	0.266397673	0.088255927	0.458115107
LOC100128164	0.506239882	0.53311566	0.654375211	0.938549642	0.671510318	0.643033547	-0.013489172	0.60119743	1.297638884	0.268768484	0.659532559	0.559896313	0.405903457	0.244621648	0.50388397	0.58516184	-0.052664029
LOC100128175	0.144984778	0.18575709	0.147337989	0.496014406	-0.412178586	-0.052351922	0.576762514	0.356495548	0.156136424	0.210726176	0.445125075	0.150937975	0.172817141	0.143252781	0.153591682	0.110327465	0.380453708
LOC100128239	6.14602591	4.063394271	8.520134049	9.089217975	5.601708986	2.739566019	9.211215725	2.209053228	2.408171182	3.613452859	3.312829504	5.202866084	6.729578975	4.225935262	2.104639879	3.152156215	7.288472337
LOC100128288	0.957666338	1.53528491	0.10647482	0.533550198	0.220721793	0.715893738	1.11381656	0.470769846	0.46464704	0.543509101	0.409121073	1.4299592	0.732332067	0.420779026	0.644586056	0.702810115	0.775820925
LOC100128398	0.7307987	0.90577145	0.885822982	1.115967833	0.372827842	0.652253177	0.89198915	0.489726686	1.082036633	0.585016947	0.614302668	0.95414048	1.249999934	1.053434471	0.979131971	1.09702906	0.571837255
LOC100128498	0.796020742	0.828010904	0.022330963	0.765544243	1.081126998	0.555404448	0.814302756	0.576704198	1.125705036	0.103988842	1.294553633	0.615163685	0.574204964	0.812247164	0.959332034	1.027399091	0.415768375
LOC100128517	0.018190816	0.157847081	0.489337905	0.385635976	0.793122688	0.622673167	0.229983747	0.095843366	0.320348797	0.390249776	0.342385741	0.321915272	0.018280834	0.325736412	0.230679124	0.051107324	0.611092883
LOC100128651	0.269775801	0.307557957	0.337022608	0.889239222	0.38532336	0.253033911	0.339562931	0.255101509	0.198328203	0.287884724	0.146828404	0.23826974	0.171217435	0.156101414	0.166209149	0.207136925	0.28121223
LOC100128653	0.704424556	0.73736622	0.607961795	0.41554309	0.507309318	0.340821034	0.088918164	0.372876503	0.15205161	0.341977299	0.163808323	0.363476454	0.38075724	0.209888557	0.25635704	0.167749521	0.233231291
LOC100128727	0.136313785	0.289283612	0.434193739	0.525534411	0.242992794	0.063981431	0.215169176	0.249323445	0.175465413	0.263407808	0.17591697	0.115895587	0.588016819	0.212409337	0.22795507	0.038838173	0.515017883
LOC100128816	12.13864935	6.178833085	11.6861033	9.470202379	10.99865291	6.354845115	3.960236547	6.576549601	6.630835856	6.769743947	5.353546309	4.878036217	4.90230149	4.309031439	5.420174008	3.761718208	5.150709929
LOC100128840	0.41082531	0.079965053	0.162769784	0.544044986	0.535254206	0.172284476	0.358480413	0.000586223	0.322575091	0.208379963	0.48229325	0.314001002	0.724511486	0.121506893	0.114025841	0.007653667	0.049976165
LOC100128843	4.891497511	3.45147134	6.76825118	4.907194565	5.651726279	3.612509939	7.542285409	3.074039575	4.022331431	4.879509549	3.530612288	4.427203546	5.188351848	4.464057586	3.925315642	3.438320668	5.645992447
LOC100128885	1.23857519	0.433601137	1.068144742	0.750314949	1.167546428	0.974438453	0.894581212	1.265705232	1.051889813	1.092393557	1.240109985	0.368910261	0.495620916	0.654850899	0.113757431	0.226738869	0.905913036
LOC100128905	2.306687163	1.10321826	1.984332846	2.300863616	2.266468494	1.313308171	0.732329	1.220714731	1.246325739	1.557074534	0.958248071	1.79043646	1.762267282	1.742127067	1.577079376	1.163775191	1.000837636
LOC100128988	-0.386700191	0.077974996	0.477628639	0.438884384	0.376080341	-0.017762278	0.768023782	0.309774803	0.18292668	0.269363164	0.375520633	-0.005654078	0.026565608	0.146320585	0.285859686	0.121337554	0.322759433
LOC100128993	0.362654998	0.102970087	0.669431486	-0.0918205	-0.062239645	0.577667951	0.549348535	0.245341624	0.183704006	0.264171297	0.817487715	0.184376843	0.078748066	0.409953723	0.199798255	0.288736308	0.440314093
